,Open,High,Low,Close,Adj Close,Volume,MA3,MA5
2019-09-24,49050.0,49650.0,48850.0,49500.0,42898.41796875,7871955,49333.333333333336,48970.0
2019-09-25,49200.0,49350.0,48800.0,48900.0,42378.43359375,9187141,49233.333333333336,49210.0
2019-09-26,49000.0,49250.0,48900.0,49200.0,42638.4140625,8494756,49200.0,49220.0
2019-09-27,48000.0,48700.0,48000.0,48400.0,42249.109375,8048041,48833.333333333336,49060.0
2019-09-30,48050.0,49250.0,47900.0,49050.0,42816.49609375,9497119,48883.333333333336,49010.0
2019-10-01,48900.0,49100.0,48650.0,48850.0,42641.9140625,6206035,48766.666666666664,48880.0
2019-10-02,48350.0,48400.0,47600.0,47600.0,41550.76953125,8382463,48500.0,48620.0
2019-10-04,47400.0,48650.0,47350.0,48000.0,41899.93359375,9331695,48150.0,48380.0
2019-10-07,48350.0,48700.0,47650.0,47750.0,41681.703125,7047273,47783.333333333336,48250.0
2019-10-08,47900.0,49000.0,47600.0,48900.0,42685.5546875,14239367,48216.666666666664,48220.0
2019-10-10,48200.0,49200.0,48000.0,48550.0,42380.04296875,18639855,48400.0,48160.0
2019-10-11,49000.0,49450.0,48800.0,49150.0,42903.79296875,7783275,48866.666666666664,48470.0
2019-10-14,50000.0,50300.0,49850.0,50000.0,43645.76953125,11130635,49233.333333333336,48870.0
2019-10-15,49900.0,50200.0,49900.0,50100.0,43733.0546875,6058105,49750.0,49340.0
2019-10-16,50700.0,50900.0,50400.0,50700.0,44256.8046875,9136282,50266.666666666664,49700.0
2019-10-17,50500.0,50600.0,50100.0,50500.0,44082.21875,6701380,50433.333333333336,50090.0
2019-10-18,50300.0,50900.0,49650.0,49900.0,43558.4765625,8483106,50366.666666666664,50240.0
2019-10-21,49900.0,50400.0,49800.0,50300.0,43907.640625,4406531,50233.333333333336,50300.0
2019-10-22,50800.0,51500.0,50700.0,51200.0,44693.265625,10898729,50466.666666666664,50520.0
2019-10-23,51300.0,51500.0,50800.0,51200.0,44693.265625,8663880,50900.0,50620.0
2019-10-24,52500.0,52500.0,50500.0,50700.0,44256.8046875,21185785,51033.333333333336,50660.0
2019-10-25,50800.0,51200.0,50500.0,50900.0,44431.39453125,7879897,50933.333333333336,50860.0
2019-10-28,50700.0,51500.0,50700.0,51300.0,44780.546875,6431522,50966.666666666664,51060.0
2019-10-29,51400.0,51700.0,50800.0,51100.0,44605.97265625,7581629,51100.0,51040.0
2019-10-30,50700.0,50800.0,50200.0,50400.0,43994.9296875,8959435,50933.333333333336,50880.0
2019-10-31,51000.0,51400.0,50300.0,50400.0,43994.9296875,10304777,50633.333333333336,50820.0
2019-11-01,50600.0,51200.0,50400.0,51200.0,44693.265625,8467846,50666.666666666664,50880.0
2019-11-04,51700.0,52300.0,51400.0,52300.0,45653.46484375,13012411,51300.0,51080.0
2019-11-05,52400.0,52700.0,52100.0,52700.0,46002.63671875,10581034,52066.666666666664,51400.0
2019-11-06,52900.0,53500.0,52700.0,53300.0,46526.39453125,14361133,52766.666666666664,51980.0
2019-11-07,53400.0,53400.0,52400.0,52900.0,46177.22265625,9257116,52966.666666666664,52480.0
2019-11-08,53200.0,53300.0,52000.0,52100.0,45478.88671875,11603290,52766.666666666664,52660.0
2019-11-11,52200.0,52200.0,51400.0,51600.0,45042.43359375,8185952,52200.0,52520.0
2019-11-12,51800.0,52600.0,51600.0,52600.0,45915.3515625,6576148,52100.0,52500.0
2019-11-13,52500.0,52500.0,52000.0,52500.0,45828.0546875,6225196,52233.333333333336,52340.0
2019-11-14,51900.0,52800.0,51900.0,52800.0,46089.93359375,12010018,52633.333333333336,52320.0
2019-11-15,52900.0,53700.0,52600.0,53700.0,46875.55859375,9703360,53000.0,52640.0
2019-11-18,53600.0,53800.0,53200.0,53500.0,46700.97265625,7746554,53333.333333333336,53020.0
2019-11-19,53200.0,53500.0,52700.0,53500.0,46700.97265625,8907177,53566.666666666664,53200.0
2019-11-20,53400.0,53400.0,52000.0,52000.0,45391.59375,12560070,53000.0,53100.0
2019-11-21,51600.0,52100.0,50600.0,51000.0,44518.68359375,14298646,52166.666666666664,52740.0
2019-11-22,51000.0,51600.0,50900.0,51600.0,45042.43359375,8478310,51533.333333333336,52320.0
2019-11-25,52200.0,52600.0,51700.0,51800.0,45217.01171875,9050625,51466.666666666664,51980.0
2019-11-26,51900.0,52900.0,51800.0,51800.0,45217.01171875,27372226,51733.333333333336,51640.0
2019-11-27,51800.0,52300.0,51600.0,52200.0,45566.1796875,7546261,51933.333333333336,51680.0
2019-11-28,51900.0,52100.0,51300.0,51300.0,44780.546875,6833885,51766.666666666664,51740.0
2019-11-29,51200.0,51400.0,50200.0,50300.0,43907.640625,11179334,51266.666666666664,51480.0
2019-12-02,50900.0,51300.0,50400.0,50400.0,43994.9296875,18877252,50666.666666666664,51200.0
2019-12-03,49800.0,50300.0,49500.0,49900.0,43558.4765625,12059812,50200.0,50820.0
2019-12-04,49600.0,49850.0,49000.0,49450.0,43165.66796875,13246549,49916.666666666664,50270.0
2019-12-05,50200.0,50400.0,49500.0,49500.0,43209.3046875,10449715,49616.666666666664,49910.0
2019-12-06,50100.0,50900.0,49950.0,50400.0,43994.9296875,11414563,49783.333333333336,49930.0
2019-12-09,50900.0,51400.0,50700.0,51200.0,44693.265625,8470627,50366.666666666664,50090.0
2019-12-10,51000.0,51600.0,50700.0,51500.0,44955.14453125,6882771,51033.333333333336,50410.0
2019-12-11,51500.0,52200.0,51400.0,51900.0,45304.3046875,11379521,51533.333333333336,50900.0
2019-12-12,53000.0,53300.0,52700.0,53300.0,46526.39453125,29178697,52233.333333333336,51660.0
2019-12-13,54500.0,54800.0,53900.0,54700.0,47748.47265625,18120261,53300.0,52520.0
2019-12-16,54500.0,54900.0,54300.0,54700.0,47748.47265625,11512405,54233.333333333336,53220.0
2019-12-17,55800.0,56700.0,55400.0,56700.0,49494.3046875,19358433,55366.666666666664,54260.0
2019-12-18,56700.0,57200.0,56000.0,56300.0,49145.1328125,15558208,55900.0,55140.0
2019-12-19,57000.0,57300.0,55500.0,56000.0,48883.2578125,14180520,56333.333333333336,55680.0
2019-12-20,56100.0,56500.0,55600.0,56000.0,48883.2578125,12095519,56100.0,55940.0
2019-12-23,56100.0,56400.0,55100.0,55500.0,48446.8046875,9839252,55833.333333333336,56100.0
2019-12-24,55600.0,55700.0,54800.0,55000.0,48010.34765625,11868463,55500.0,55760.0
2019-12-26,54700.0,55400.0,54400.0,55400.0,48359.51171875,9645034,55300.0,55580.0
2019-12-27,55700.0,56900.0,55500.0,56500.0,49636.8984375,12313056,55633.333333333336,55680.0
2019-12-30,56200.0,56600.0,55700.0,55800.0,49021.9296875,8356767,55900.0,55640.0
2020-01-02,55500.0,56000.0,55000.0,55200.0,48494.80078125,12993228,55833.333333333336,55580.0
2020-01-03,56000.0,56600.0,54900.0,55500.0,48758.3671875,15422255,55500.0,55680.0
2020-01-06,54900.0,55600.0,54600.0,55500.0,48758.3671875,10278951,55400.0,55700.0
2020-01-07,55700.0,56400.0,55600.0,55800.0,49021.9296875,10009778,55600.0,55560.0
2020-01-08,56200.0,57400.0,55900.0,56800.0,49900.4453125,23501171,56033.333333333336,55760.0
2020-01-09,58400.0,58600.0,57400.0,58600.0,51481.80078125,24102579,57066.666666666664,56440.0
2020-01-10,58800.0,59700.0,58300.0,59500.0,52272.484375,16000170,58300.0,57240.0
2020-01-13,59600.0,60000.0,59100.0,60000.0,52711.7421875,11359139,59366.666666666664,58140.0
2020-01-14,60400.0,61000.0,59900.0,60000.0,52711.7421875,16906295,59833.333333333336,58980.0
2020-01-15,59500.0,59600.0,58900.0,59000.0,51833.21484375,14300928,59666.666666666664,59420.0
2020-01-16,59100.0,60700.0,59000.0,60700.0,53326.71875,14381774,59900.0,59840.0
2020-01-17,61900.0,62000.0,61000.0,61300.0,53853.828125,16025661,60333.333333333336,60200.0
2020-01-20,62000.0,62800.0,61700.0,62400.0,54820.2109375,12528855,61466.666666666664,60680.0
2020-01-21,62000.0,62400.0,61200.0,61400.0,53941.6875,11142693,61700.0,60960.0
2020-01-22,60500.0,62600.0,60400.0,62300.0,54732.36328125,15339565,62033.333333333336,61620.0
2020-01-23,61800.0,61800.0,60700.0,60800.0,53414.5703125,14916555,61500.0,61640.0
2020-01-28,59400.0,59400.0,58300.0,58800.0,51657.51953125,23664541,60633.333333333336,61140.0
2020-01-29,59100.0,59700.0,58800.0,59100.0,51921.0625,16446102,59566.666666666664,60480.0
2020-01-30,58800.0,58800.0,56800.0,57200.0,50251.859375,20821939,58366.666666666664,59640.0
2020-01-31,57800.0,58400.0,56400.0,56400.0,49549.0390625,19749457,57566.666666666664,58460.0
2020-02-03,55500.0,57400.0,55200.0,57200.0,50251.859375,23995260,56933.333333333336,57740.0
2020-02-04,57100.0,59000.0,56800.0,58900.0,51745.36328125,21800192,57500.0,57760.0
2020-02-05,60000.0,60200.0,58900.0,59500.0,52272.484375,19278165,58533.333333333336,57840.0
2020-02-06,60100.0,61100.0,59700.0,61100.0,53678.1171875,14727159,59833.333333333336,58620.0
2020-02-07,61100.0,61200.0,59700.0,60400.0,53063.14453125,16402493,60333.333333333336,59420.0
2020-02-10,59200.0,59800.0,59100.0,59700.0,52448.19140625,13107121,60400.0,59920.0
2020-02-11,59800.0,60700.0,59700.0,59900.0,52623.90234375,11071231,60000.0,60120.0
2020-02-12,60300.0,60700.0,59700.0,60500.0,53151.01171875,12904207,60033.333333333336,60320.0
2020-02-13,61200.0,61600.0,60500.0,60700.0,53326.71875,18449775,60366.666666666664,60240.0
2020-02-14,60900.0,61900.0,60200.0,61800.0,54293.09765625,13276067,61000.0,60520.0
2020-02-17,61600.0,62000.0,61200.0,61500.0,54029.546875,8740596,61333.333333333336,60880.0
2020-02-18,60800.0,60900.0,59700.0,59800.0,52536.046875,16674266,61033.333333333336,60860.0
2020-02-19,59800.0,60400.0,59400.0,60200.0,52887.453125,12951496,60500.0,60800.0
2020-02-20,60700.0,61300.0,59600.0,60000.0,52711.7421875,14591924,60000.0,60660.0
2020-02-21,58800.0,59800.0,58500.0,59200.0,52008.91796875,13777393,59800.0,60140.0
2020-02-24,57400.0,58100.0,56800.0,56800.0,49900.4453125,25627537,58666.666666666664,59200.0
2020-02-25,56200.0,58000.0,56200.0,57900.0,50866.83984375,23885408,57966.666666666664,58820.0
2020-02-26,56000.0,57000.0,56000.0,56500.0,49636.8984375,25483102,57066.666666666664,58080.0
2020-02-27,56300.0,56900.0,55500.0,55900.0,49109.78515625,23209541,56766.666666666664,57260.0
2020-02-28,55000.0,55500.0,54200.0,54200.0,47616.28125,30054227,55533.333333333336,56260.0
2020-03-02,54300.0,55500.0,53600.0,55000.0,48319.09375,30403412,55033.333333333336,55900.0
2020-03-03,56700.0,56900.0,55100.0,55400.0,48670.50390625,30330295,54866.666666666664,55400.0
2020-03-04,54800.0,57600.0,54600.0,57400.0,50427.5703125,24765728,55933.333333333336,55580.0
2020-03-05,57600.0,58000.0,56700.0,57800.0,50778.9765625,21698990,56866.666666666664,55960.0
2020-03-06,56500.0,57200.0,56200.0,56500.0,49636.8984375,18716656,57233.333333333336,56420.0
2020-03-09,56500.0,56500.0,56500.0,56500.0,49636.8984375,0,56933.333333333336,56720.0
2020-03-10,53800.0,54900.0,53700.0,54600.0,47967.6875,32106554,55866.666666666664,56560.0
2020-03-11,54300.0,54400.0,52000.0,52100.0,45771.3671875,45707281,54400.0,55500.0
2020-03-12,52100.0,52100.0,52100.0,52100.0,45771.3671875,0,52933.333333333336,54360.0
2020-03-13,47450.0,51600.0,46850.0,49950.0,43882.53125,59462933,51383.333333333336,53050.0
2020-03-16,50100.0,50900.0,48800.0,48900.0,42960.0703125,33339821,50316.666666666664,51530.0
2020-03-17,46900.0,49650.0,46700.0,47300.0,41554.421875,51218151,48716.666666666664,50070.0
2020-03-18,47750.0,48350.0,45600.0,45600.0,40060.91796875,40152623,47266.666666666664,48770.0
2020-03-19,46400.0,46650.0,42300.0,42950.0,37732.82421875,56925513,45283.333333333336,46940.0
2020-03-20,44150.0,45500.0,43550.0,45400.0,39885.21484375,49730008,44650.0,46030.0
2020-03-23,42600.0,43550.0,42400.0,42500.0,37337.484375,41701626,43616.666666666664,44750.0
2020-03-24,43850.0,46950.0,43050.0,46950.0,41246.93359375,49801908,44950.0,44680.0
2020-03-25,48950.0,49600.0,47150.0,48650.0,42740.44140625,52735922,46033.333333333336,45290.0
2020-03-26,49000.0,49300.0,47700.0,47800.0,41993.6875,42185129,47800.0,46260.0
2020-03-27,49600.0,49700.0,46850.0,48300.0,42432.9609375,39896178,48250.0,46840.0
2020-03-30,47050.0,48350.0,46550.0,47850.0,42347.9921875,26797395,47983.333333333336,47910.0
2020-03-31,48000.0,48500.0,47150.0,47750.0,42259.48046875,30654261,47966.666666666664,48070.0
2020-04-01,47450.0,47900.0,45800.0,45800.0,40533.7109375,27259532,47133.333333333336,47500.0
2020-04-02,46200.0,46850.0,45350.0,46800.0,41418.73046875,21621076,46783.333333333336,47300.0
2020-04-03,47400.0,47600.0,46550.0,47000.0,41595.734375,22784682,46533.333333333336,47040.0
2020-04-06,47500.0,48800.0,47250.0,48700.0,43100.25,23395726,47500.0,47210.0
2020-04-07,49650.0,50200.0,49000.0,49600.0,43896.76953125,31524034,48433.333333333336,47580.0
2020-04-08,49600.0,49750.0,48600.0,48600.0,43011.7578125,25010314,48966.666666666664,48140.0
2020-04-09,49750.0,49800.0,48700.0,49100.0,43454.2578125,22628058,49100.0,48600.0
2020-04-10,48950.0,49250.0,48650.0,49250.0,43587.01171875,17839111,48983.333333333336,49050.0
2020-04-13,48650.0,48900.0,48300.0,48300.0,42746.25390625,14431800,48883.333333333336,48970.0
2020-04-14,48800.0,49200.0,48300.0,49000.0,43365.76171875,14206216,48850.0,48850.0
2020-04-16,49350.0,49350.0,48550.0,49000.0,43365.76171875,23349760,48766.666666666664,48930.0
2020-04-17,50800.0,52000.0,50300.0,51400.0,45489.796875,32041675,49800.0,49390.0
2020-04-20,51400.0,51400.0,50000.0,50100.0,44339.27734375,21866354,50166.666666666664,49560.0
2020-04-21,49400.0,49700.0,48700.0,49250.0,43587.01171875,27407543,50250.0,49750.0
2020-04-22,48700.0,50000.0,48350.0,49850.0,44118.015625,18613864,49733.333333333336,49920.0
2020-04-23,50200.0,50300.0,49500.0,49850.0,44118.015625,18754442,49650.0,50090.0
2020-04-24,49650.0,49750.0,49000.0,49350.0,43675.5078125,15618347,49683.333333333336,49680.0
2020-04-27,49350.0,50000.0,49100.0,49850.0,44118.015625,14049471,49683.333333333336,49630.0
2020-04-28,49850.0,50100.0,49300.0,50100.0,44339.27734375,16095399,49766.666666666664,49800.0
2020-04-29,49900.0,50500.0,49600.0,50000.0,44250.7734375,15604533,49983.333333333336,49830.0
2020-05-04,48900.0,49100.0,48500.0,48500.0,42923.25390625,26083749,49533.333333333336,49560.0
2020-05-06,49000.0,49200.0,48500.0,49200.0,43542.75390625,18070225,49233.333333333336,49530.0
2020-05-07,49200.0,49300.0,48700.0,48800.0,43188.7578125,13884411,48833.333333333336,49320.0
2020-05-08,49100.0,49350.0,48800.0,48800.0,43188.7578125,15319700,48933.333333333336,49060.0
2020-05-11,48900.0,49250.0,48300.0,48400.0,42834.75390625,16357743,48666.666666666664,48740.0
2020-05-12,48400.0,48500.0,47550.0,47900.0,42392.2421875,23433590,48366.666666666664,48620.0
2020-05-13,47250.0,48550.0,47200.0,48550.0,42967.5078125,20223277,48283.333333333336,48490.0
2020-05-14,47750.0,48100.0,47650.0,48000.0,42480.7421875,19305974,48150.0,48330.0
2020-05-15,48400.0,48450.0,47700.0,47850.0,42347.9921875,18463118,48133.333333333336,48140.0
2020-05-18,47950.0,49100.0,47600.0,48800.0,43188.7578125,20481981,48216.666666666664,48220.0
2020-05-19,50100.0,50500.0,49700.0,50300.0,44516.28515625,25168295,48983.333333333336,48700.0
2020-05-20,50000.0,50200.0,49800.0,50000.0,44250.7734375,14896899,49700.0,48990.0
2020-05-21,50300.0,50400.0,49850.0,49950.0,44206.52734375,14949266,50083.333333333336,49380.0
2020-05-22,49600.0,49800.0,48600.0,48750.0,43144.50390625,19706284,49566.666666666664,49560.0
2020-05-25,48750.0,48900.0,48450.0,48850.0,43233.0078125,14337913,49183.333333333336,49570.0
2020-05-26,48700.0,49450.0,48600.0,49250.0,43587.01171875,15127490,48950.0,49360.0
2020-05-27,48950.0,50000.0,48800.0,49900.0,44162.27734375,19548479,49333.333333333336,49340.0
2020-05-28,51100.0,51200.0,49900.0,50400.0,44604.78515625,31309318,49850.0,49430.0
2020-05-29,50000.0,50700.0,49700.0,50700.0,44870.2890625,27596961,50333.333333333336,49820.0
2020-06-01,50800.0,51200.0,50600.0,51200.0,45312.796875,16949183,50766.666666666664,50290.0
2020-06-02,51000.0,51500.0,50800.0,51400.0,45489.796875,14247933,51100.0,50720.0
2020-06-03,51800.0,55000.0,51700.0,54500.0,48233.34375,49257814,52366.666666666664,51640.0
2020-06-04,55800.0,57000.0,54600.0,54600.0,48321.84765625,40220334,53500.0,52480.0
2020-06-05,54400.0,55900.0,54000.0,55500.0,49118.36328125,22743629,54866.666666666664,53440.0
2020-06-08,56400.0,56500.0,54700.0,54900.0,48587.35546875,25634965,55000.0,54180.0
2020-06-09,55800.0,56500.0,54400.0,55500.0,49118.36328125,23998831,55300.0,55000.0
2020-06-10,55100.0,55900.0,54900.0,55400.0,49029.8515625,16742493,55266.666666666664,55180.0
2020-06-11,54500.0,55100.0,53200.0,54300.0,48056.34375,33815123,55066.666666666664,55120.0
2020-06-12,52100.0,52800.0,51500.0,52300.0,46286.3125,26976019,54000.0,54480.0
2020-06-15,51400.0,52000.0,49900.0,49900.0,44162.27734375,28772921,52166.666666666664,53480.0
2020-06-16,51200.0,52100.0,50600.0,52100.0,46109.30859375,21808375,51433.333333333336,52800.0
2020-06-17,52100.0,52900.0,51300.0,52200.0,46197.8125,26672595,51400.0,52160.0
2020-06-18,52200.0,52300.0,51600.0,52300.0,46286.3125,15982926,52200.0,51760.0
2020-06-19,52600.0,52900.0,51600.0,52900.0,46817.3125,18157985,52466.666666666664,51880.0
2020-06-22,52000.0,52600.0,51800.0,52000.0,46020.80078125,13801350,52400.0,52300.0
2020-06-23,52500.0,52800.0,51100.0,51400.0,45489.796875,18086152,52100.0,52160.0
2020-06-24,51900.0,53900.0,51600.0,52900.0,46817.3125,24519552,52100.0,52300.0
2020-06-25,52100.0,53000.0,51900.0,51900.0,45932.3046875,18541624,52066.666666666664,52220.0
2020-06-26,52800.0,53900.0,52200.0,53300.0,47171.33203125,21575360,52700.0,52300.0
2020-06-29,52500.0,53200.0,52000.0,52400.0,46684.875,17776925,52533.333333333336,52380.0
2020-06-30,53900.0,53900.0,52800.0,52800.0,47041.24609375,21157172,52833.333333333336,52660.0
2020-07-01,53400.0,53600.0,52400.0,52600.0,46863.0703125,16706143,52600.0,52600.0
2020-07-02,52100.0,52900.0,52100.0,52900.0,47130.3359375,14142583,52766.666666666664,52800.0
2020-07-03,53000.0,53600.0,52700.0,53600.0,47754.0,11887868,53033.333333333336,52860.0
2020-07-06,54000.0,55000.0,53800.0,55000.0,49001.296875,19856623,53833.333333333336,53380.0
2020-07-07,55800.0,55900.0,53400.0,53400.0,47575.80859375,30760032,54000.0,53500.0
2020-07-08,53600.0,53900.0,52900.0,53000.0,47219.4375,19664652,53800.0,53580.0
2020-07-09,53200.0,53600.0,52800.0,52800.0,47041.24609375,17054850,53066.666666666664,53560.0
2020-07-10,53100.0,53200.0,52300.0,52700.0,46952.1484375,13714746,52833.333333333336,53380.0
2020-07-13,53300.0,53800.0,53100.0,53400.0,47575.80859375,12240188,52966.666666666664,53060.0
2020-07-14,53700.0,53800.0,53200.0,53800.0,47932.17578125,14269484,53300.0,53140.0
2020-07-15,54400.0,55000.0,54300.0,54700.0,48734.015625,24051450,53966.666666666664,53480.0
2020-07-16,54800.0,54800.0,53800.0,53800.0,47932.17578125,16779127,54100.0,53680.0
2020-07-17,54200.0,54700.0,54100.0,54400.0,48466.7421875,10096174,54300.0,54020.0
2020-07-20,54800.0,54800.0,54000.0,54200.0,48288.55859375,10507530,54133.333333333336,54180.0
2020-07-21,55200.0,55400.0,54800.0,55300.0,49268.57421875,18297260,54633.333333333336,54480.0
2020-07-22,55300.0,55500.0,54700.0,54700.0,48734.015625,12885057,54733.333333333336,54480.0
2020-07-23,54700.0,54700.0,53800.0,54100.0,48199.4609375,16214932,54700.0,54540.0
2020-07-24,54000.0,54400.0,53700.0,54200.0,48288.55859375,10994535,54333.333333333336,54500.0
2020-07-27,54300.0,55700.0,54300.0,55600.0,49535.86328125,21054421,54633.333333333336,54780.0
2020-07-28,57000.0,58800.0,56400.0,58600.0,52208.65625,48431566,56133.333333333336,55440.0
2020-07-29,60300.0,60400.0,58600.0,59000.0,52565.03125,36476611,57733.333333333336,56300.0
2020-07-30,59700.0,60100.0,59000.0,59000.0,52565.03125,19285354,58866.666666666664,57280.0
2020-07-31,59500.0,59600.0,57700.0,57900.0,51585.01171875,21943345,58633.333333333336,58020.0
2020-08-03,57800.0,57900.0,56700.0,56800.0,50604.97265625,21158940,57900.0,58260.0
2020-08-04,57200.0,58100.0,57000.0,57300.0,51050.43359375,19419694,57333.333333333336,58000.0
2020-08-05,57300.0,57500.0,56300.0,56900.0,50694.078125,17739706,57000.0,57580.0
2020-08-06,57100.0,58400.0,57100.0,58000.0,51674.1015625,21625874,57400.0,57380.0
2020-08-07,57900.0,58400.0,57100.0,57500.0,51228.6328125,18751717,57466.666666666664,57300.0
2020-08-10,57600.0,58300.0,57500.0,57800.0,51495.90625,17774291,57766.666666666664,57500.0
2020-08-11,58000.0,59500.0,57800.0,58200.0,51852.28515625,24907912,57833.333333333336,57680.0
2020-08-12,58200.0,59000.0,57700.0,59000.0,52565.03125,18573934,58333.333333333336,58100.0
2020-08-13,59400.0,59600.0,58000.0,58700.0,52297.75,22089460,58633.333333333336,58240.0
2020-08-14,58000.0,58400.0,57700.0,58000.0,51674.1015625,15672548,58566.666666666664,58340.0
2020-08-18,58900.0,59900.0,58000.0,58400.0,52030.47265625,25307825,58366.666666666664,58460.0
2020-08-19,59000.0,59200.0,57800.0,57800.0,51495.90625,16930719,58066.666666666664,58380.0
2020-08-20,57600.0,57600.0,55300.0,55400.0,49357.66796875,30386029,57200.0,57660.0
2020-08-21,56200.0,56900.0,55800.0,55900.0,49803.1484375,21142288,56366.666666666664,57100.0
2020-08-24,55800.0,56600.0,55400.0,56100.0,49981.328125,15055896,55800.0,56720.0
2020-08-25,56400.0,56800.0,56100.0,56400.0,50248.609375,14021705,56133.333333333336,56320.0
2020-08-26,56400.0,56500.0,55700.0,56400.0,50248.609375,17651593,56300.0,56040.0
2020-08-27,56300.0,56300.0,55600.0,55600.0,49535.86328125,16196568,56133.333333333336,56080.0
2020-08-28,56100.0,56300.0,55400.0,55400.0,49357.66796875,14619888,55800.0,55980.0
2020-08-31,56000.0,56100.0,54000.0,54000.0,48110.375,32671367,55000.0,55560.0
2020-09-01,54100.0,54800.0,54100.0,54200.0,48288.55859375,19363117,54533.333333333336,55120.0
2020-09-02,54600.0,55100.0,54100.0,54400.0,48466.7421875,16905723,54200.0,54720.0
2020-09-03,55600.0,56700.0,55500.0,56400.0,50248.609375,28384920,55000.0,54880.0
2020-09-04,55200.0,55800.0,55100.0,55600.0,49535.86328125,22139109,55466.666666666664,54920.0
2020-09-07,56100.0,57300.0,55800.0,56500.0,50337.70703125,18685880,56166.666666666664,55420.0
2020-09-08,57400.0,58700.0,57200.0,58700.0,52297.75,31517520,56933.333333333336,56320.0
2020-09-09,58200.0,59300.0,57800.0,58400.0,52030.47265625,30597399,57866.666666666664,57120.0
2020-09-10,59900.0,60000.0,59100.0,59200.0,52743.21484375,29923293,58766.666666666664,57680.0
2020-09-11,59300.0,59400.0,58200.0,59000.0,52565.03125,16017098,58866.666666666664,58360.0
2020-09-14,60200.0,60800.0,59900.0,60400.0,53812.328125,20648281,59533.333333333336,59140.0
2020-09-15,60900.0,61000.0,60500.0,61000.0,54346.89453125,17877075,60133.333333333336,59600.0
2020-09-16,61100.0,61300.0,60600.0,61000.0,54346.89453125,17041444,60800.0,60120.0
2020-09-17,60700.0,60800.0,59300.0,59500.0,53010.5,25108356,60500.0,60180.0
2020-09-18,59800.0,59900.0,59100.0,59300.0,52832.30859375,18884571,59933.333333333336,60240.0
2020-09-21,59100.0,60000.0,59000.0,59200.0,52743.21484375,15140387,59333.333333333336,60000.0
2020-09-22,59100.0,59700.0,57800.0,58200.0,51852.28515625,20830381,58900.0,59440.0
2020-09-23,58400.0,58800.0,57400.0,58600.0,52208.65625,20111398,58666.666666666664,58960.0
2020-09-24,57700.0,58600.0,57600.0,57800.0,51495.90625,17564020,58200.0,58620.0
2020-09-25,57700.0,58200.0,57700.0,57900.0,51585.01171875,11444683,58100.0,58340.0
2020-09-28,58300.0,58800.0,57900.0,58200.0,52171.25390625,12614080,57966.666666666664,58140.0
2020-09-29,58300.0,59000.0,58200.0,58200.0,52171.25390625,15503563,58100.0,58140.0
2020-10-05,57500.0,59200.0,57500.0,58700.0,52619.46484375,20228289,58366.666666666664,58160.0
2020-10-06,59400.0,59900.0,58700.0,59000.0,52888.390625,14463826,58633.333333333336,58400.0
2020-10-07,58700.0,59900.0,58500.0,59900.0,53695.16796875,14861838,59200.0,58800.0
2020-10-08,60500.0,60700.0,59500.0,59700.0,53515.8828125,24589924,59533.333333333336,59100.0
2020-10-12,60000.0,60400.0,59900.0,60400.0,54143.36328125,16145837,60000.0,59540.0
2020-10-13,61000.0,61400.0,60400.0,60900.0,54591.5703125,19247631,60333.333333333336,59980.0
2020-10-14,61000.0,61100.0,60500.0,60900.0,54591.5703125,16086716,60733.333333333336,60360.0
2020-10-15,60700.0,60800.0,59700.0,60000.0,53784.80078125,17756232,60600.0,60380.0
2020-10-16,60000.0,60400.0,59000.0,59500.0,53336.59765625,16554190,60133.333333333336,60340.0
2020-10-19,59600.0,60200.0,59500.0,60000.0,53784.80078125,14474985,59833.333333333336,60260.0
2020-10-20,60300.0,60900.0,60100.0,60900.0,54591.5703125,19326115,60133.333333333336,60260.0
2020-10-21,61200.0,61500.0,60600.0,60900.0,54591.5703125,15703443,60600.0,60260.0
2020-10-22,60300.0,60500.0,59800.0,60100.0,53874.4453125,14294095,60633.333333333336,60280.0
2020-10-23,60400.0,60400.0,59800.0,60200.0,53964.0859375,9322232,60400.0,60420.0
2020-10-26,60400.0,61100.0,60100.0,60400.0,54143.36328125,13268226,60233.333333333336,60500.0
2020-10-27,60300.0,60300.0,59500.0,59800.0,53605.52734375,17260416,60133.333333333336,60280.0
2020-10-28,59400.0,59400.0,58800.0,59000.0,52888.390625,14428882,59733.333333333336,59900.0
2020-10-29,58200.0,58500.0,57500.0,58100.0,52081.6171875,22636966,58966.666666666664,59500.0
2020-10-30,58000.0,58000.0,56600.0,56600.0,50737.0,26907844,57900.0,58780.0
2020-11-02,56400.0,57500.0,56000.0,57400.0,51454.13671875,20489076,57366.666666666664,58180.0
2020-11-03,57900.0,58900.0,57600.0,58800.0,52709.1171875,14950919,57600.0,57980.0
2020-11-04,58900.0,59000.0,57800.0,58500.0,52440.1875,21718561,58233.333333333336,57880.0
2020-11-05,59000.0,60300.0,58800.0,60300.0,54053.734375,20639475,59200.0,58320.0
2020-11-06,60700.0,60800.0,59600.0,60100.0,53874.4453125,16910230,59633.333333333336,59020.0
2020-11-09,60700.0,60900.0,60100.0,60200.0,53964.0859375,15892961,60200.0,59580.0
2020-11-10,60500.0,60500.0,59500.0,60200.0,53964.0859375,19073552,60166.666666666664,59860.0
2020-11-11,60700.0,61400.0,60400.0,61300.0,54950.13671875,25628510,60566.666666666664,60420.0
